NAME,POSTCODE,LATITUDE,LONGITUDE,STATE_NAME
Round Hill,4677,-24.249395,151.845398,QLD
Round Hill,7320,-41.066677,145.943085,TAS
Round Mountain,2484,-28.35668,153.534302,NSW
Round Swamp,2846,-33.046219,149.959488,NSW
Roundstone,4718,-24.909958,149.698715,QLD
Rous,2477,-28.865416,153.408386,NSW
Rous Mill,2477,-28.877806,153.378998,NSW
Rouse Hill,2155,-33.682072,150.915604,NSW
Rowan,2650,-35.186001,147.328644,NSW
Rowella,7270,-41.178379,146.916199,TAS
Rowena,2387,-29.812494,148.912781,NSW
Rowes Bay,4810,-19.240343,146.790024,QLD
Rowland Flat,5352,-34.579529,138.928558,SA
Rowlands Creek,2484,-28.463413,153.339783,NSW
Rowsley,3340,-37.721378,144.373581,VIC
Rowville,3178,-37.921043,145.242493,VIC
Roxburgh Park,3064,-37.631542,144.923782,VIC
Roxby Downs,5725,-30.446499,136.747849,SA
Royal Australian Navy Warships,6958,-27.672817,121.628311,WA
Royal Brisbane Hospital,4029,-27.446547,153.02861,QLD
Royal George,7213,-41.82185,147.892883,TAS
Royal Melbourne Hospital,3050,-37.799393,144.956009,VIC
Royal North Shore Hospital,2065,-33.820972,151.190231,NSW
Royal Park,5014,-34.873867,138.512222,SA
Royalla,2620,-35.487663,149.161835,NSW
Royston,4515,-26.935093,152.663467,QLD
Royston Park,5070,-34.900181,138.635513,SA
Rozelle,2039,-33.866154,151.173828,NSW
Ruabon,6280,-33.646133,115.505562,WA
Rubicon,3712,-37.324333,145.86142,VIC
Ruby,3953,-38.448078,145.905472,VIC
Rubyanna,4670,-24.82506,152.399307,QLD
Rubyvale,4702,-23.451885,147.727127,QLD
Rudall,5642,-33.687374,136.270966,SA
Rudds Gully,6532,-28.83514,114.640907,WA
Ruffy,3666,-36.974239,145.502014,VIC
Rufus,2648,-34.034199,141.388977,NSW
Rugby,2583,-34.390366,148.991837,NSW
Rukenvale,2474,-28.469475,152.895599,NSW
Rules Beach,4674,-24.473747,152.015503,QLD
Rum Jungle,822,-13.024625,130.971725,NT
Runaway Bay,4216,-27.911922,153.398651,QLD
Runcorn,4113,-27.588142,153.084869,QLD
Rundle Mall,5000,-34.922729,138.604401,SA
Rungoo,4849,-18.500263,146.182281,QLD
Running Creek,3691,-36.535854,147.051895,VIC
Running Creek,4287,-28.264488,152.937149,QLD
Running Stream,2850,-33.031315,149.90062,NSW
Runnyford,2536,-35.703754,150.101196,NSW
Runnymede,3558,-36.539402,144.636475,VIC
Runnymede,4615,-26.548458,152.086227,QLD
Runnymede,7190,-42.646492,147.562042,TAS
Run-o-waters,2580,-34.76833,149.669907,NSW
Rupanyup,3388,-36.632732,142.630646,VIC
Rural View,4740,-21.065907,149.152695,QLD
Ruse,2560,-34.072838,150.841675,NSW
Rush Creek,4521,-27.207832,152.862869,QLD
Rushcutters Bay,2011,-33.876205,151.227814,NSW
Rushes Creek,2346,-30.845043,150.600555,NSW
Rushforth,2460,-29.724266,152.914825,NSW
Rushworth,3612,-36.584373,145.011551,VIC
Rushy Lagoon,7264,-40.867657,148.024475,TAS
Russell,2600,-35.297268,149.150101,ACT
Russell Hill,2600,-35.297009,149.149963,ACT
Russell Island,4184,-27.645807,153.382202,QLD
Russell Lea,2046,-33.859325,151.142365,NSW
Russell Vale,2517,-34.355247,150.900848,NSW
Russells Bridge,3331,-38.0172,144.181839,VIC
Rutherford,2320,-32.716248,151.526901,NSW
Rutherglen,3685,-36.055,146.461502,VIC
Ruthven,2480,-28.932444,153.278793,NSW
Ryan,2658,-35.557728,146.869217,NSW
Ryan,4825,-20.703966,139.498474,QLD
Ryans,3875,-37.544823,147.483093,VIC
Ryansbrook,6395,-34.089626,117.178123,WA
Ryanston,3992,-38.538662,145.589615,VIC
Rydal,2790,-33.48526,150.031464,NSW
Rydalmere,2116,-33.812408,151.038406,NSW
Rydalmere Bc,1701,-31.253218,146.921097,NSW
Ryde,1680,-33.812706,151.104813,NSW
Ryde,2112,-33.813416,151.105789,NSW
Rye,3941,-38.370888,144.824844,VIC
Rye Park,2586,-34.514004,148.908585,NSW
Ryeford,4361,-27.942095,151.805557,QLD
Ryhope,2283,-32.991261,151.522766,NSW
Rylstone,2849,-32.799488,149.971542,NSW
Rythdale,3810,-38.138649,145.466553,VIC
Sabina River,6280,-33.750401,115.428673,WA
Sabine,4401,-27.350796,151.709396,QLD
Sackville,2756,-33.496902,150.882706,NSW
Sackville North,2756,-33.483746,150.888229,NSW
Sadadeen,870,-23.700968,133.899887,NT
Saddleback Mountain,2533,-34.695957,150.81633,NSW
Saddleworth,5413,-34.083965,138.782059,SA
Sadleir,2168,-33.920948,150.888336,NSW
Sadliers Crossing,4305,-27.614538,152.745178,QLD
Safety Bay,6169,-32.304001,115.744293,WA
Safety Beach,2456,-30.095882,153.198685,NSW
Safety Beach,3936,-38.317963,144.987976,VIC
Saibai Island,4875,-10.669432,142.233719,QLD
Sailors Falls,3461,-37.401909,144.124435,VIC
Sailors Gully,3556,-36.703251,144.234177,VIC
Sailors Hill,3461,-37.351814,144.128647,VIC
Saints,5461,-34.157398,138.329224,SA
Salamander Bay,2317,-32.737041,152.107208,NSW
Sale,3850,-38.096577,147.067505,VIC
Sale,3853,19.780453,-98.564247,VIC
Sale East Raaf,3852,-38.099167,147.149719,VIC
Sale North,3850,-38.096577,147.067505,VIC
Salem,5255,-35.152637,139.024002,SA
Salisbury,2420,-32.21492,151.559509,NSW
Salisbury,4107,-27.551094,153.036697,QLD
Salisbury,5108,-34.762642,138.645691,SA
Salisbury Downs,5108,-34.767719,138.622879,SA
Salisbury East,4107,-27.551094,153.036697,QLD
Salisbury East,5109,-34.787689,138.654922,SA
Salisbury East Northbri Ave,5109,-34.789619,138.654648,SA
Salisbury Heights,5109,-34.763096,138.67514,SA
Salisbury North,5108,-34.749451,138.621155,SA
Salisbury North Whites Road,5108,-34.744854,138.625366,SA
Salisbury Park,5109,-34.761333,138.670197,SA
Salisbury Plain,5109,-34.772522,138.663513,SA
Salisbury Plains,2358,-30.812609,151.600677,NSW
Salisbury South,5106,-34.780064,138.64769,SA
Salisbury South Bc,5106,-34.792763,138.636383,SA
Salisbury West,3517,-36.51685,143.917297,VIC
Sallys Flat,2850,-33.005203,149.557404,NSW
Salmon Gums,6445,-32.982075,121.644173,WA
Salt Ash,2318,-32.78875,151.903366,NSW
Salt Creek,5264,-36.125454,139.648636,SA
Salter Point,6152,-32.022022,115.870735,WA
Salter Springs,5401,-34.184929,138.634888,SA
Saltia,5433,-32.476883,137.931168,SA
Saltwater,2430,-32.000179,152.5345,NSW
Saltwater River,7186,-43.023651,147.721191,TAS
Samaria,3673,-36.792366,146.074158,VIC
Samford,4520,-27.382065,152.898972,QLD
Samford Valley,4520,-27.372255,152.867004,QLD
Samford Village,4520,-27.372009,152.886703,QLD
Sampson Flat,5114,-34.736183,138.775467,SA
Samson,6163,-32.070869,115.801186,WA
Samsonvale,4520,-27.26704,152.850876,QLD
San Isidore,2650,-35.121281,147.288086,NSW
San Remo,2262,-33.216431,151.527634,NSW
San Remo,3925,-38.520668,145.371674,VIC
San Remo,6210,-32.487194,115.74366,WA
Sancrox,2446,-31.443754,152.787308,NSW
Sanctuary Cove,4212,-27.853777,153.360321,QLD
Sanctuary Lakes,3030,-37.890091,144.762817,VIC
Sanctuary Point,2540,-35.103558,150.628021,NSW
Sandalwood,5309,-34.94112,140.132126,SA
Sandbar,2428,-32.381611,152.518997,NSW
Sandergrove,5255,-35.321655,138.850647,SA
Sanderson,812,-12.378665,130.908188,NT
Sanderston,5237,-34.755573,139.225021,SA
Sandfly,7150,-42.983437,147.195602,TAS
Sandford,3312,-37.609978,141.443344,VIC
Sandford,7020,-42.95179,147.474854,TAS
Sandgate,2304,-32.870926,151.709915,NSW
Sandgate,4017,-27.317917,153.067688,QLD
Sandhill Lake,3579,-35.735142,143.687668,VIC
Sandhurst,3977,-38.08062,145.208145,VIC
Sandhurst East,3550,-36.734756,144.265915,VIC
Sandiford,4740,-21.249825,149.09549,QLD
Sandigo,2700,-34.921211,146.650101,NSW
Sandilands,2469,-28.899397,152.659805,NSW
Sandilands,5571,-34.512581,137.781754,SA
Sandleton,5356,-34.434986,139.381134,SA
Sandon,2463,-29.677914,153.329681,NSW
Sandon,3462,-37.166862,144.040329,VIC
Sandover,872,-21.858271,134.986328,NT
Sandown Village,3171,-37.950668,145.155807,VIC
Sandpalms Roadhouse,822,-12.440992,133.483734,NT
Sandpatch,6330,-35.054794,117.813675,WA
Sandringham,2219,-33.994652,151.139908,NSW
Sandringham,3191,-37.953396,145.013519,VIC
Sandringham,4701,-23.209616,150.540817,QLD
Sandsprings,6532,-28.789427,114.957771,WA
Sandstone,6639,-28.64015,119.04599,WA
Sandstone Point,4511,-27.08312,153.136078,QLD
Sandy Bay,7005,-42.894653,147.326233,TAS
Sandy Bay,7006,-42.901749,147.327438,TAS
Sandy Beach,2456,-30.148182,153.195526,NSW
Sandy Camp,4361,-27.965885,151.790619,QLD
Sandy Creek,2338,-31.821842,150.965652,NSW
Sandy Creek,2835,-31.909685,145.443085,NSW
Sandy Creek,3695,-36.303577,147.096359,VIC
Sandy Creek,4515,-26.833548,152.666931,QLD
Sandy Creek,5350,-34.602619,138.826172,SA
Sandy Crossing,2460,-29.765924,153.093399,NSW
Sandy Flat,2372,-29.231163,152.007736,NSW
Sandy Grove,5275,-36.872417,139.838104,SA
Sandy Gully,2729,-35.28912,148.049683,NSW
Sandy Gully,6535,-28.365374,114.54792,WA
Sandy Hill,2372,-28.954912,152.239212,NSW
Sandy Hollow,2333,-32.334827,150.566818,NSW
Sandy Pocket,4871,-17.660616,146.037094,QLD
Sandy Point,2172,-33.976173,150.99321,NSW
Sandy Point,3959,-38.820114,146.119598,VIC
Sandy Ridges,4615,-26.562998,152.029831,QLD
Sanger,2646,-35.669895,146.142151,NSW
Sans Souci,2219,-33.99614,151.137405,NSW
Santa Teresa,872,-24.130369,134.373337,NT
Sapphire,2360,-29.688951,151.337753,NSW
Sapphire,4702,-23.504887,147.727585,QLD
Sapphire Beach,2450,-30.235952,153.151505,NSW
Sapphiretown,5222,-35.789974,137.782257,SA
Sarabah,4275,-28.132002,153.130096,QLD
Saratoga,2251,-33.475636,151.353348,NSW
Sargood,3858,-37.577881,146.735962,VIC
Sarina,4737,-21.423719,149.217773,QLD
Sarina Beach,4737,-21.391317,149.312637,QLD
Sarina Range,4737,-21.548258,149.102142,QLD
Sarsfield,3875,-37.752365,147.724594,VIC
Sassafras,2622,-35.103409,150.256989,NSW
Sassafras,3787,-37.864594,145.353058,VIC
Sassafras,7307,-41.285534,146.496292,TAS
Sassafras Gully,3787,-37.854607,145.314423,VIC
Saumarez,2350,-30.577246,151.590973,NSW
Saumarez Ponds,2350,-30.530018,151.55278,NSW
Saunders Beach,4818,-19.157013,146.604065,QLD
Savage River,7321,-41.51173,145.219421,TAS
Savannah,4816,-19.242876,141.548126,QLD
Savernake,2646,-35.738541,146.054398,NSW
Sawmill Settlement,3723,-37.105816,146.366791,VIC
Sawpit Creek,2474,-28.372204,152.834122,NSW
Sawtell,2452,-30.358105,153.091293,NSW
Sawyers Gully,2326,-32.773773,151.435135,NSW
Sawyers Valley,6074,-31.974792,116.254089,WA
Saxby,4822,-19.761192,142.695084,QLD
Scaddan,6447,-33.441635,121.7229,WA
Scamander,7215,-41.463131,148.26329,TAS
Scarborough,2515,-34.270061,150.961105,NSW
Scarborough,4020,-27.199696,153.11499,QLD
Scarborough,6019,-31.89435,115.76004,WA
Scarborough,6922,-31.905121,115.807381,WA
Scarness,4655,-25.284443,152.857529,QLD
Scarsdale,3351,-37.668011,143.654938,VIC
Sceale Bay,5680,-33.028214,134.249374,SA
Schell Well,5311,-34.817127,140.422745,SA
Scheyville,2756,-33.605167,150.88504,NSW
Schofields,2762,-33.704449,150.866745,NSW
Schroeder,6285,-34.015938,115.360725,WA
Scone,2337,-32.050697,150.867874,NSW
Scopus,7330,-40.806194,145.020523,TAS
Scoresby,3179,-37.904259,145.220398,VIC
Scoresby Bc,3176,-37.47131,144.785156,VIC
Scotchmans Lead,3352,-37.664692,143.852844,VIC
Scotchtown,7330,-40.9132,145.104218,TAS
Scotchy Pocket,4570,-26.005634,152.520279,QLD
Scotia,2648,-33.274742,141.611908,NSW
Scotland Island,2105,-33.641132,151.287415,NSW
Scotsburn,3352,-37.66909,143.923355,VIC
Scotsdale,6333,-34.91367,117.252892,WA
Scott Creek,5153,-35.06562,138.692184,SA
Scott River,6288,-34.250626,115.273514,WA
Scott River East,6275,-34.250202,115.50161,WA
Scotts Brook,6244,-33.950401,116.643814,WA
Scotts Creek,2338,-31.720631,150.958588,NSW
Scotts Creek,3267,-38.467728,143.07814,VIC
Scotts Flat,2330,-32.615047,151.241928,NSW
Scotts Head,2447,-30.747952,152.992905,NSW
Scottsdale,7260,-41.160755,147.516907,TAS
Scrub Creek,4313,-27.037483,152.422073,QLD
Scrubby Creek,4478,-25.480185,145.754227,QLD
Scrubby Creek,4570,-26.228416,152.568436,QLD
Scrubby Mountain,4356,-27.787039,151.579681,QLD
Scullin,2614,-35.233826,149.039673,ACT
Sea Elephant,7256,-39.827126,144.056793,TAS
Sea Lake,3533,-35.504173,142.850113,VIC
Seabird,6042,-31.263889,115.46151,WA
Seabrook,3028,-37.874996,144.758102,VIC
Seacliff,5049,-35.034924,138.524094,SA
Seacliff Park,5049,-35.030014,138.531891,SA
Seacombe,3851,-38.121017,147.454941,VIC
Seacombe Gardens,5047,-35.017998,138.546158,SA
Seacombe Heights,5047,-35.029045,138.549347,SA
Seaford,3198,-38.111504,145.143097,VIC
Seaford,5169,-35.189751,138.477249,SA
Seaford Heights,5169,-35.199089,138.491989,SA
Seaford Meadows,5169,-35.173019,138.489151,SA
Seaford Rise,5169,-35.193272,138.482834,SA
Seaforth,2092,-33.792717,151.24231,NSW
Seaforth,4741,-20.900852,148.966461,QLD
Seaham,2324,-32.662598,151.727982,NSW
Seahampton,2286,-32.889858,151.58432,NSW
Seaholme,3018,-37.867901,144.841385,VIC
Seal Bay,5223,-35.949669,137.318527,SA
Seal Rocks,2423,-32.435242,152.528778,NSW
Seaspray,3851,-38.376568,147.190918,VIC
Seaton,3858,-37.934464,146.659164,VIC
Seaton,5023,-34.883507,138.513489,SA
Seaton North,5023,-34.895496,138.513718,SA
Seaview,3821,-38.279675,145.932709,VIC
Seaview Downs,5049,-35.029594,138.539154,SA
Sebastian,3556,-36.594597,144.18573,VIC
Sebastopol,2666,-34.585129,147.52211,NSW
Sebastopol,3356,-37.58532,143.839539,VIC
Sebastopol,5280,-37.508968,140.370956,SA
Second Valley,5204,-35.515293,138.219193,SA
Secret Harbour,6173,-32.405125,115.763435,WA
Sedan,5353,-34.572891,139.29541,SA
Seddon,3011,-37.805714,144.891922,VIC
Seddon,5223,-35.835861,137.292328,SA
Seddon West,3011,-37.805714,144.891922,VIC
Sedgefield,2330,-32.543964,151.24498,NSW
Sedgeford,4724,-23.921282,146.729843,QLD
Sedgwick,3551,-36.871639,144.315292,VIC
Seelands,2460,-29.620775,152.909195,NSW
Sefton,2162,-33.885509,151.011169,NSW
Sefton Park,5083,-34.873772,138.603271,SA
Segenhoe,2337,-32.068764,150.925751,NSW
Seisia,4876,-10.848617,142.369781,QLD
Selbourne,7292,-41.453693,146.874084,TAS
Selby,3159,-37.914425,145.36998,VIC
Selene,4630,-25.008244,151.161972,QLD
Sellheim,4816,-20.010406,146.412903,QLD
Sellicks Beach,5174,-35.329632,138.448746,SA
Sellicks Hill,5174,-35.327568,138.474625,SA
Selwyn,3737,-37.00108,146.922119,VIC
Semaphore,5019,-34.839016,138.483658,SA
Semaphore Park,5019,-34.851257,138.479218,SA
Semaphore South,5019,-34.84964,138.479599,SA
Senior,5268,-36.0797,140.787704,SA
Separation Creek,3221,-38.630005,143.898422,VIC
Seppeltsfield,5355,-34.492043,138.907501,SA
Seppings,6330,-35.009731,117.908401,WA
Septimus,4754,-21.227348,148.75206,QLD
Serpentine,3517,-36.409901,143.974579,VIC
Serpentine,6125,-32.363983,115.977631,WA
Serviceton,3420,-36.374367,140.988815,VIC
Settlement City,2444,-31.427959,152.895737,NSW
Seven Hills,1730,-33.79879,151.009583,NSW
Seven Hills,2147,-33.776226,150.932312,NSW
Seven Hills,4170,-27.482338,153.075027,QLD
Seven Hills West,2147,-33.763294,150.936554,NSW
Seven Mile Beach,7170,-42.859188,147.507294,TAS
Seven Oaks,2440,-30.995663,152.932266,NSW
Sevenhill,5453,-33.88982,138.628784,SA
Seventeen Mile,4344,-27.468245,152.174423,QLD
Seventeen Mile Rocks,4073,-27.5502,152.958496,QLD
Seventeen Seventy,4677,-24.163687,151.885101,QLD
Seventy Mile,4820,-20.27055,146.265656,QLD
Severnlea,4380,-28.702398,151.90419,QLD
Seville,3139,-37.777599,145.459564,VIC
Seville East,3139,-37.775581,145.493744,VIC
Seville Grove,6112,-32.134289,115.99279,WA
Sexton,4570,-26.035534,152.479095,QLD
Sextonville,2470,-28.671595,152.781799,NSW
Seymour,3660,-37.024529,145.136917,VIC
Seymour,3661,48.452965,-123.369316,VIC
Seymour,7215,-41.745186,148.27449,TAS
Seymour South,3660,-37.024529,145.136917,VIC
Shackleton,6386,-32.001842,117.878029,WA
Shadforth,2800,-33.375053,149.189301,NSW
Shadforth,6333,-34.961823,117.337303,WA
Shady Creek,3821,-38.118355,146.054184,VIC
Shailer Park,4128,-27.658749,153.169312,QLD
Shallow Bay,2428,-32.227295,152.426926,NSW
Shallow Inlet,3960,-38.804459,146.174652,VIC
Shalvey,2770,-33.72971,150.805038,NSW
Shanes Park,2747,-33.702843,150.784729,NSW
Shannon,6262,-34.692345,116.417953,WA
Shannon,7030,-42.04636,146.751556,TAS
Shannon Brook,2470,-28.911655,152.950928,NSW
Shannon Vale,2370,-29.702471,151.876328,NSW
Shannondale,2460,-29.808399,152.844162,NSW
Shannons Flat,2630,-35.93,148.953949,NSW
Shannonvale,3898,-36.936535,147.434647,VIC
Shannonvale,4873,-16.490278,145.379745,QLD
Shark Bay,6537,-25.799891,113.686523,WA
Shark Creek,2463,-29.54081,153.197815,NSW
Sharon,4670,-24.871635,152.263245,QLD
Sharps Creek,2729,-35.3955,148.037354,NSW
Shaugh,5267,-35.867336,140.778885,SA
Shaw,4818,-19.26243,146.702469,QLD
Shays Flat,3377,-37.05545,143.099274,VIC
She Oaks,3331,-37.900654,144.133804,VIC
Sheans Creek,3666,-36.761768,145.652222,VIC
Sheaoak Flat,5581,-34.705208,137.874115,SA
Shea-oak Log,5371,-34.511417,138.816803,SA
Shearwater,7307,-41.160461,146.541046,TAS
Sheedys Gully,2790,-33.492382,150.150284,NSW
Sheep Hills,3392,-36.345078,142.531113,VIC
Sheep Station Creek,4515,-26.936609,152.552673,QLD
Sheffield,7306,-41.382172,146.324768,TAS
Sheidow Park,5158,-35.076511,138.535049,SA
Shelbourne,3515,-36.755161,144.095688,VIC
Shelburne,4874,-12.492724,143.198242,QLD
Sheldon,4157,-27.563354,153.198883,QLD
Shelford,3329,-38.011894,143.964828,VIC
Shell Cove,2529,-34.589497,150.856583,NSW
Shell Pocket,4855,-17.816204,145.978653,QLD
Shelley,3701,-36.179691,147.548935,VIC
Shelley,6148,-32.030708,115.885292,WA
Shellharbour,2529,-34.579212,150.867401,NSW
Shellharbour City Centre,2529,-34.579212,150.867401,NSW
Shelly Beach,2261,-33.373432,151.48671,NSW
Shelly Beach,4551,-26.794924,153.145828,QLD
Shelly Beach,4810,-19.183474,146.748123,QLD
Shenton Park,6008,-31.957693,115.823776,WA
Shepherds Flat,3461,-37.271038,144.109497,VIC
Shepparton,3630,-36.383331,145.399994,VIC
Shepparton,3632,-36.132549,145.277298,VIC
Shepparton East,3631,-36.388187,145.46196,VIC
Shepparton North,3631,-36.342003,145.402222,VIC
Shepparton South,3630,-36.461567,145.557999,VIC
Sherbrooke,3789,-37.896385,145.364136,VIC
Sheringa,5607,-33.844646,135.232101,SA
Sherlock,5301,-35.318867,139.806503,SA
Sherlock,6714,-20.937065,117.574165,WA
Sherwood,2440,-31.075569,152.719681,NSW
Sherwood,2450,-30.109186,153.065262,NSW
Sherwood,2474,-28.423828,152.790436,NSW
Sherwood,4075,-27.531902,152.983063,QLD
Sherwood,5267,-36.076813,140.6091,SA
Shirbourne,4809,-19.571196,147.076828,QLD
Shoal Bay,830,-12.39548,131.012817,NT
Shoal Bay,2315,-32.720348,152.173706,NSW
Shoal Point,4750,-21.003387,149.153534,QLD
Shoalhaven Heads,2535,-34.851048,150.744797,NSW
Shoalwater,4702,-22.861992,150.504547,QLD
Shoalwater,6169,-32.293095,115.710709,WA
Shooters Hill,2787,-33.893253,149.860718,NSW
Shoreham,3916,-38.427959,145.044174,VIC
Shorewell Park,7320,-41.067078,145.878754,TAS
Shorncliffe,4017,-27.324545,153.082352,QLD
Short,5279,-37.34169,140.444244,SA
Shortland,2307,-32.879803,151.691803,NSW
Shotts,6225,-33.377617,116.261284,WA
Shute Harbour,4802,-20.290985,148.784805,QLD
Sidmouth,7270,-41.21965,146.890533,TAS
Sidonia,3444,-37.13512,144.582657,VIC
Siesta Park,6280,-33.653721,115.213387,WA
Silent Grove,2372,-29.110065,151.683029,NSW
Silkstone,4304,-27.621431,152.787628,QLD
Silkwood,4856,-17.74519,146.01828,QLD
Silkwood East,4857,-17.720995,145.935699,QLD
Silky Oak,4854,-17.967472,145.940903,QLD
Silvan,3795,-37.83429,145.430542,VIC
Silver Creek,4800,-20.465216,148.457489,QLD
Silver Ridge,4352,-27.608286,151.997696,QLD
Silver Sands,5173,-35.310005,138.447723,SA
Silver Sands,6210,-32.509899,115.733315,WA
Silver Spur,4385,-28.862696,151.273483,QLD
Silver Valley,4872,-17.592737,145.30246,QLD
Silverdale,2752,-33.905216,150.611237,NSW
Silverdale,4307,-27.899466,152.606628,QLD
Silverleaf,4605,-26.158188,151.794235,QLD
Silverleaves,3922,-38.451984,145.261627,VIC
Silverleigh,4401,-27.318071,151.777817,QLD
Silverton,2880,-31.884062,141.217728,NSW
Silverton,5204,-35.610718,138.169739,SA
Silverwater,1811,-33.821869,151.051544,NSW
Silverwater,2128,-33.834351,151.04422,NSW
Silverwater,2264,-33.101482,151.563904,NSW
Silverwood,4370,-28.324001,152.007034,QLD
Simmie,4454,-25.743696,148.672501,QLD
Simpkins Creek,2469,-28.8386,152.772186,NSW
Simpson,872,-23.97587,136.826523,NT
Simpson,3266,-38.49865,143.209518,VIC
Simpsons Bay,7150,-43.278347,147.300018,TAS
Simpsons Creek,3888,-37.747612,148.375839,VIC
Simson,3465,-36.99511,143.762939,VIC
Sinagra,6065,-31.749853,115.80793,WA
Sinclair,6450,-33.863567,121.8769,WA
Singleton,2330,-32.566666,151.166672,NSW
Singleton,6175,-32.445381,115.760475,WA
Singleton Heights,2330,-32.5481,151.163239,NSW
Singleton Military Area,2331,-32.704838,151.16362,NSW
Singleton Milpo,2331,-32.704838,151.16362,NSW
Singletons Mill,2775,-33.463356,151.075424,NSW
Sinnamon Park,4073,-27.54747,152.943405,QLD
Sippy Downs,4556,-26.716898,153.051468,QLD
Sir Samuel,6437,-27.462591,120.528709,WA
Sisters Beach,7321,-40.914825,145.556091,TAS
Sisters Creek,7325,-40.960823,145.585464,TAS
Six Mile Swamp,2469,-29.184589,152.867813,NSW
Skeleton Rock,6426,-31.880684,119.421875,WA
Skenes Creek,3233,-38.724251,143.711395,VIC
Skenes Creek North,3233,-38.686424,143.714371,VIC
